fps,p_rad,days_r,dm,d_t_d,d_prob,h_i_t,vac_p,inf_p,i_rad,pop,t_inf,n_inf,imm,sus,dec,frames, seed
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 188, 0, 876, 86, 38, 1102, 53
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 700, 300, 0, 80, 54
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 134, 0, 847, 133, 20, 1012, 55
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 701, 299, 0, 80, 56
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 4, 0, 713, 286, 1, 139, 57
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 703, 296, 1, 20, 58
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 696, 304, 0, 80, 59
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 187, 0, 893, 83, 24, 1101, 60
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 722, 278, 0, 80, 61
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 51, 0, 739, 256, 5, 748, 62
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 698, 301, 1, 126, 63
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 58, 0, 747, 242, 11, 613, 64
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 701, 298, 1, 62, 65
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 710, 290, 0, 80, 66
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 35, 0, 743, 250, 7, 538, 67
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 716, 284, 0, 148, 68
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 694, 305, 1, 81, 69
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 693, 307, 0, 80, 70
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 698, 302, 0, 121, 71
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 678, 322, 0, 122, 72
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 76, 0, 780, 213, 7, 672, 73
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 69, 0, 769, 220, 11, 656, 74
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 78, 0, 766, 220, 14, 687, 75
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 112, 0, 807, 174, 19, 827, 76
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 31, 0, 743, 250, 7, 596, 77
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 9, 0, 721, 277, 2, 182, 78
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 694, 306, 0, 184, 79
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 16, 0, 720, 277, 3, 529, 80
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 670, 329, 1, 44, 81
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 182, 0, 888, 88, 24, 1152, 82
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 700, 300, 0, 80, 83
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 674, 325, 1, 87, 84
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 158, 0, 850, 126, 24, 1434, 85
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 705, 294, 1, 21, 86
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 38, 0, 708, 285, 7, 473, 87
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 9, 0, 686, 307, 7, 217, 88
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 151, 0, 868, 112, 20, 1113, 89
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 679, 321, 0, 114, 90
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 721, 278, 1, 111, 91
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 710, 290, 0, 80, 92
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 5, 0, 728, 272, 0, 210, 93
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 223, 0, 893, 69, 38, 1143, 94
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 695, 305, 0, 80, 95
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 720, 280, 0, 98, 96
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 5, 0, 707, 292, 1, 195, 97
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 14, 0, 706, 290, 4, 185, 98
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 158, 0, 880, 94, 26, 1093, 99
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 674, 325, 1, 67, 100
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 141, 0, 870, 109, 21, 1110,  3
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 21, 5, 696, 298, 1, 326,  4
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 8, 0, 719, 280, 1, 234,  5
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 5, 0, 710, 289, 1, 247,  6
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 8, 0, 718, 281, 1, 199,  7
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 183, 0, 877, 93, 30, 1184,  8
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 130, 0, 838, 152, 10, 720,  9
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 48, 0, 756, 235, 9, 477,  10
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 713, 287, 0, 150,  11
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 728, 272, 0, 90,  12
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 93, 0, 796, 190, 14, 829,  13
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 117, 0, 812, 171, 17, 800,  14
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 137, 0, 856, 127, 17, 1081,  15
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 8, 0, 716, 282, 2, 204,  16
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 200, 0, 889, 88, 23, 1087,  17
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 691, 309, 0, 146,  18
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 5, 0, 688, 312, 0, 163,  19
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 693, 307, 0, 155,  20
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 139, 0, 825, 150, 25, 611,  21
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 5, 0, 719, 281, 0, 168,  22
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 694, 306, 0, 98,  23
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 187, 0, 863, 112, 25, 1062,  24
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 688, 312, 0, 114,  25
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 716, 283, 1, 155,  26
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 20, 0, 725, 272, 3, 345,  27
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 151, 0, 840, 139, 21, 1182,  28
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 185, 0, 846, 132, 22, 1137,  29
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 61, 0, 750, 239, 11, 921,  30
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 211, 0, 892, 77, 31, 1123,  31
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 678, 322, 0, 142,  32
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 136, 0, 831, 150, 19, 1095,  33
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 112, 0, 814, 170, 16, 1047,  34
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 692, 308, 0, 108,  35
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 679, 321, 0, 80,  36
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 104, 0, 809, 176, 15, 830,  37
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 34, 0, 727, 269, 4, 506,  38
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 176, 0, 868, 108, 24, 1130,  39
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 21, 0, 735, 264, 1, 464,  40
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 84, 0, 795, 197, 8, 673,  41
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 692, 308, 0, 80,  42
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 119, 0, 820, 161, 19, 760,  43
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 702, 298, 0, 80,  44
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 721, 278, 1, 11,  45
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 12, 0, 686, 314, 0, 394,  46
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 147, 0, 864, 112, 24, 1078,  47
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 9, 0, 729, 268, 3, 214,  48
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 716, 284, 0, 80,  49
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 135, 0, 818, 165, 17, 894,  50
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 681, 318, 1, 80,  51
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 34, 0, 732, 264, 4, 566,  52
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 188, 0, 876, 86, 38, 1102,  53
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 700, 300, 0, 80,  54
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 134, 0, 847, 133, 20, 1012,  55
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 701, 299, 0, 80,  56
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 4, 0, 713, 286, 1, 139,  57
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 703, 296, 1, 20,  58
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 696, 304, 0, 80,  59
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 187, 0, 893, 83, 24, 1101,  60
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 722, 278, 0, 80,  61
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 51, 0, 739, 256, 5, 748,  62
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 698, 301, 1, 126,  63
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 58, 0, 747, 242, 11, 613,  64
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 701, 298, 1, 62,  65
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 710, 290, 0, 80,  66
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 35, 0, 743, 250, 7, 538,  67
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 716, 284, 0, 148,  68
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 694, 305, 1, 81,  69
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 693, 307, 0, 80,  70
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 698, 302, 0, 121,  71
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 678, 322, 0, 122,  72
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 76, 0, 780, 213, 7, 672,  73
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 69, 0, 769, 220, 11, 656,  74
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 78, 0, 766, 220, 14, 687,  75
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 112, 0, 807, 174, 19, 827,  76
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 31, 0, 743, 250, 7, 596,  77
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 9, 0, 721, 277, 2, 182,  78
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 694, 306, 0, 184,  79
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 16, 0, 720, 277, 3, 529,  80
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 670, 329, 1, 44,  81
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 182, 0, 888, 88, 24, 1152,  82
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 700, 300, 0, 80,  83
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 674, 325, 1, 87,  84
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 158, 0, 850, 126, 24, 1434,  85
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 705, 294, 1, 21,  86
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 38, 0, 708, 285, 7, 473,  87
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 9, 0, 686, 307, 7, 217,  88
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 151, 0, 868, 112, 20, 1113,  89
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 679, 321, 0, 114,  90
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 721, 278, 1, 111,  91
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 710, 290, 0, 80,  92
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 5, 0, 728, 272, 0, 210,  93
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 223, 0, 893, 69, 38, 1143,  94
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 695, 305, 0, 80,  95
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 720, 280, 0, 98,  96
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 5, 0, 707, 292, 1, 195,  97
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 14, 0, 706, 290, 4, 185,  98
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 158, 0, 880, 94, 26, 1093,  99
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 674, 325, 1, 67,  100
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 141, 0, 870, 109, 21, 1110,  3
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 141, 0, 870, 109, 21, 1110,  3
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 141, 0, 870, 109, 21, 1110,  3
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 93, 0, 804, 181, 15, 631,  3
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
